material_id,pretty_formula,full_formula,unit_cell_formula,density,spacegroup.crystal_system,volume,band_gap,formation_energy_per_atom,e_above_hull,z_A,z_B,z_X,row_A,row_B,row_X,grp_A,grp_B,grp_X,atom_mass_A,atom_mass_B,atom_mass_X,mol_vol_A,mol_vol_B,mol_vol_X,ion_rad_A,ion_rad_B,ion_rad_X,cov_rad_A,cov_rad_B,cov_rad_X,vdw_rad_A,vdw_rad_B,vdw_rad_X,x_A,x_B,x_X,ea_A,ea_B,ea_X,k_A,k_B,k_X,val_A,val_B,val_X,bp_A,bp_B,bp_X,mp_A,mp_B,mp_X,heat_fus_A,heat_fus_B,heat_fus_X,ie_A,ie_B,ie_X,a,b,c,alpha,beta,gamma,nA,nB,nX,rA,rB,rX,mu,t,tau
mp-603907,MgSiO3,Mg4Si4O12,"{'Mg': 4.0, 'Si': 4.0, 'O': 12.0}",3.429319202373176,2,194.44017702385625,5.343100000000001,-3.056025800916666,0.1895675915000003,12,14,8,3,3,2,2,14,16,24.305,28.0855,15.9994,14.0,12.06,17.36,0.86,0.54,1.26,1.4,1.14,0.64,251,219,150,1.31,1.98,3.44,0.0,133.068,140.976,160.0,150.0,0.02658,2.0,4.0,2.0,1363.0,3173.0,90.2,923.0,1687.0,54.8,8.7,50.2,0.222,737.7,786.5,1313.0,6.37693289,6.37693289,4.89492618,84.04629231,84.04629231,80.386135,2.0,4.0,-2.0,0.89,0.4,1.4,0.28571428571428575,0.8995969605095522,5.0641907098236185
mp-605340,LaFeO3,La4Fe4O12,"{'La': 4.0, 'Fe': 4.0, 'O': 12.0}",4.836286084147502,3,333.39107148475915,1.7866000000000004,-2.6657003137499986,0.2919465539999795,57,26,8,8,4,2,3,8,16,138.90547,55.845,15.9994,22.39,7.09,17.36,1.172,0.8525,1.26,1.94,1.24,0.64,298,244,150,1.1,1.83,3.44,45.35,14.569,140.976,13.0,80.0,0.02658,3.0,3.0,2.0,3743.0,3134.0,90.2,1193.0,1811.0,54.8,6.2,13.8,0.222,538.1,762.5,1313.0,5.662336,6.452887,9.124399,90.0,90.0,90.0,3.0,3.0,-2.0,1.36,0.645,1.4,0.46071428571428574,0.9543348244864894,1.6499917729925677
mp-642210,MgSiO3,Mg8Si8O24,"{'Mg': 8.0, 'Si': 8.0, 'O': 24.0}",2.466517580681852,3,540.679245915951,4.205,-3.081007590916667,0.1645858014999994,12,14,8,3,3,2,2,14,16,24.305,28.0855,15.9994,14.0,12.06,17.36,0.86,0.54,1.26,1.4,1.14,0.64,251,219,150,1.31,1.98,3.44,0.0,133.068,140.976,160.0,150.0,0.02658,2.0,4.0,2.0,1363.0,3173.0,90.2,923.0,1687.0,54.8,8.7,50.2,0.222,737.7,786.5,1313.0,4.870258,10.132718,10.956246,90.0,90.0,90.0,2.0,4.0,-2.0,0.89,0.4,1.4,0.28571428571428575,0.8995969605095522,5.0641907098236185
mp-642216,MgSiO3,Mg8Si8O24,"{'Mg': 8.0, 'Si': 8.0, 'O': 24.0}",3.4089322957666264,2,391.2060287080564,5.048899999999999,-3.101912432666667,0.1436809597499992,12,14,8,3,3,2,2,14,16,24.305,28.0855,15.9994,14.0,12.06,17.36,0.86,0.54,1.26,1.4,1.14,0.64,251,219,150,1.31,1.98,3.44,0.0,133.068,140.976,160.0,150.0,0.02658,2.0,4.0,2.0,1363.0,3173.0,90.2,923.0,1687.0,54.8,8.7,50.2,0.222,737.7,786.5,1313.0,8.48329,4.913015,9.48355728,81.78613552,90.0,90.0,2.0,4.0,-2.0,0.89,0.4,1.4,0.28571428571428575,0.8995969605095522,5.0641907098236185
mp-644879,MgSiO3,Mg8Si8O24,"{'Mg': 8.0, 'Si': 8.0, 'O': 24.0}",3.1547733684719965,3,422.7228741338784,4.5921,-3.176961552916667,0.0686318394999991,12,14,8,3,3,2,2,14,16,24.305,28.0855,15.9994,14.0,12.06,17.36,0.86,0.54,1.26,1.4,1.14,0.64,251,219,150,1.31,1.98,3.44,0.0,133.068,140.976,160.0,150.0,0.02658,2.0,4.0,2.0,1363.0,3173.0,90.2,923.0,1687.0,54.8,8.7,50.2,0.222,737.7,786.5,1313.0,4.990599,9.063945,9.34514,90.0,90.0,90.0,2.0,4.0,-2.0,0.89,0.4,1.4,0.28571428571428575,0.8995969605095522,5.0641907098236185
mp-647680,MnSiO3,Mn10Si10O30,"{'Mn': 10.0, 'Si': 10.0, 'O': 30.0}",3.472021295604248,5,626.6284323257277,0.0317999999999996,-2.4978966866730343,1.2545736903999956,25,14,8,4,3,2,7,14,16,54.938045,28.0855,15.9994,7.35,12.06,17.36,0.648333333,0.54,1.26,1.29,1.14,0.64,245,219,150,1.55,1.98,3.44,0.0,133.068,140.976,7.8,150.0,0.02658,4.0,4.0,2.0,2334.0,3173.0,90.2,1519.0,1687.0,54.8,13.2,50.2,0.222,717.3,786.5,1313.0,6.480352,8.12797606,12.41381273,103.05140443,89.64640537,100.14449241,2.0,4.0,-2.0,0.96,0.4,1.4,0.28571428571428575,0.9270955575556956,4.982777162903586
mp-648053,NaPO3,Na8P8O24,"{'Na': 8.0, 'P': 8.0, 'O': 24.0}",2.3972796532050977,4,565.0118887456335,4.7502,-2.621930816964286,0.0307448191666681,11,15,8,3,3,2,1,15,16,22.98976928,30.973762,15.9994,23.78,17.02,17.36,1.16,0.55,1.26,1.6,1.09,0.64,250,190,150,0.93,2.19,3.44,52.867,72.037,140.976,140.0,0.236,0.02658,1.0,5.0,2.0,1156.0,550.0,90.2,370.87,317.0,54.8,2.6,0.64,0.222,495.8,1011.0,1313.0,9.96281563,9.96281563,9.96281563,95.79540824,95.79540824,142.9439947,1.0,5.0,-2.0,1.39,0.38,1.4,0.27142857142857146,1.1083302918598135,5.504728085240877
mp-648072,NaPO3,Na8P8O24,"{'Na': 8.0, 'P': 8.0, 'O': 24.0}",2.263294751323276,4,598.4600564804748,4.7413,-2.6019495257142866,0.0507261104166669,11,15,8,3,3,2,1,15,16,22.98976928,30.973762,15.9994,23.78,17.02,17.36,1.16,0.55,1.26,1.6,1.09,0.64,250,190,150,0.93,2.19,3.44,52.867,72.037,140.976,140.0,0.236,0.02658,1.0,5.0,2.0,1156.0,550.0,90.2,370.87,317.0,54.8,2.6,0.64,0.222,495.8,1011.0,1313.0,9.69306983,9.69306983,9.69306983,98.57500686,98.57500686,134.5709504,1.0,5.0,-2.0,1.39,0.38,1.4,0.27142857142857146,1.1083302918598135,5.504728085240877
mp-655586,NaClO3,Na4Cl4O12,"{'Na': 4.0, 'Cl': 4.0, 'O': 12.0}",1.8192951676294289,5,388.610690384052,9.9999999999989e-05,-0.5378536374020001,0.6793249172499998,11,17,8,3,3,2,1,17,16,22.98976928,35.453,15.9994,23.78,17.39,17.36,1.16,0.78,1.26,1.6,1.0,0.64,250,182,150,0.93,3.16,3.44,52.867,348.575,140.976,140.0,0.0089,0.02658,1.0,5.0,2.0,1156.0,239.11,90.2,370.87,171.6,54.8,2.6,3.2,0.222,495.8,1251.2,1313.0,7.294636,7.30192394,7.30896454,87.77943299,88.27086094,87.96063604,1.0,5.0,-2.0,1.39,0.12,1.4,0.08571428571428572,1.2979131049410968,15.395393006253737
mp-657336,MgSiO3,Mg8Si8O24,"{'Mg': 8.0, 'Si': 8.0, 'O': 24.0}",3.2074171854653586,3,415.78466050652224,2.4376,-2.939114622416666,0.30647877,12,14,8,3,3,2,2,14,16,24.305,28.0855,15.9994,14.0,12.06,17.36,0.86,0.54,1.26,1.4,1.14,0.64,251,219,150,1.31,1.98,3.44,0.0,133.068,140.976,160.0,150.0,0.02658,2.0,4.0,2.0,1363.0,3173.0,90.2,923.0,1687.0,54.8,8.7,50.2,0.222,737.7,786.5,1313.0,5.095143,8.534164,9.562052,90.0,90.0,90.0,2.0,4.0,-2.0,0.89,0.4,1.4,0.28571428571428575,0.8995969605095522,5.0641907098236185
mp-657338,MgSiO3,Mg16Si16O48,"{'Mg': 16.0, 'Si': 16.0, 'O': 48.0}",3.0238021550268885,3,882.0648952475137,4.381500000000001,-3.0943537274166677,0.1512396649999994,12,14,8,3,3,2,2,14,16,24.305,28.0855,15.9994,14.0,12.06,17.36,0.86,0.54,1.26,1.4,1.14,0.64,251,219,150,1.31,1.98,3.44,0.0,133.068,140.976,160.0,150.0,0.02658,2.0,4.0,2.0,1363.0,3173.0,90.2,923.0,1687.0,54.8,8.7,50.2,0.222,737.7,786.5,1313.0,5.437069,8.284873,19.581675,90.0,90.0,90.0,2.0,4.0,-2.0,0.89,0.4,1.4,0.28571428571428575,0.8995969605095522,5.0641907098236185
mp-674297,NaNO3,Na8N8O24,"{'Na': 8.0, 'N': 8.0, 'O': 24.0}",2.1167374335897398,5,533.4132294446556,2.5717,-1.4465268357259995,0.0088776384999977,11,7,8,3,2,2,1,15,16,22.98976928,14.0067,15.9994,23.78,13.54,17.36,1.16,0.63,1.26,1.6,0.71,0.64,250,166,150,0.93,3.04,3.44,52.867,0.0,140.976,140.0,0.02583,0.02658,1.0,3.0,2.0,1156.0,77.36,90.2,370.87,63.05,54.8,2.6,0.36,0.222,495.8,1402.0,1313.0,5.129242,6.47355893,17.70518524,82.52805993,81.80349083,66.8892943,1.0,5.0,-2.0,1.39,0.13,1.4,0.09285714285714286,1.2894300127519396,14.281658199652409
mp-674361,LiNbO3,Li10Nb10O30,"{'Li': 10.0, 'Nb': 10.0, 'O': 30.0}",4.384557291808807,5,559.9273656950107,2.9394,-2.903901477283333,0.0047934987999997,3,41,8,2,5,2,1,5,16,6.941,92.90638,15.9994,13.02,10.83,17.36,0.9,0.82,1.26,1.3,1.56,0.64,212,256,150,0.98,1.59,3.44,59.633,88.381,140.976,85.0,54.0,0.02658,1.0,5.0,2.0,1615.0,5017.0,90.2,453.69,2750.0,54.8,3.0,26.8,0.222,520.0,652.1,1313.0,5.249953,5.58339653,21.72670413,94.76912966,90.0166059,117.97801421,1.0,5.0,-2.0,0.92,0.64,1.4,0.4571428571428572,0.8041606531141127,5.148586357183775
mp-674482,MnFeO3,Mn8Fe8O24,"{'Mn': 8.0, 'Fe': 8.0, 'O': 24.0}",4.844192803883177,3,435.4285158171741,0.8193000000000001,-1.956298661123036,0.0115439566875092,25,26,8,4,4,2,7,8,16,54.938045,55.845,15.9994,7.35,7.09,17.36,0.648333333,0.8525,1.26,1.29,1.24,0.64,245,244,150,1.55,1.83,3.44,0.0,14.569,140.976,7.8,80.0,0.02658,4.0,3.0,2.0,2334.0,3134.0,90.2,1519.0,1811.0,54.8,13.2,13.8,0.222,717.3,762.5,1313.0,8.27018221,8.27018249,8.27018269,109.70983636,109.27085988,109.43326911,2.0,4.0,-2.0,0.92,0.53,1.4,0.3785714285714286,0.8499936437061089,4.936557696256866
mp-675069,LiNbO3,Li14Nb14O42,"{'Li': 14.0, 'Nb': 14.0, 'O': 42.0}",4.415984295457482,5,778.319584001562,3.0231000000000003,-2.907223740083334,0.0014712359999986,3,41,8,2,5,2,1,5,16,6.941,92.90638,15.9994,13.02,10.83,17.36,0.9,0.82,1.26,1.3,1.56,0.64,212,256,150,0.98,1.59,3.44,59.633,88.381,140.976,85.0,54.0,0.02658,1.0,5.0,2.0,1615.0,5017.0,90.2,453.69,2750.0,54.8,3.0,26.8,0.222,520.0,652.1,1313.0,5.229927,5.57961066,30.29218475,87.37851116,85.05839621,62.10405718,1.0,5.0,-2.0,0.92,0.64,1.4,0.4571428571428572,0.8041606531141127,5.148586357183775
mp-676694,LiNbO3,Li12Nb12O36,"{'Li': 12.0, 'Nb': 12.0, 'O': 36.0}",4.397739687610721,5,669.8987539597193,2.9835000000000003,-2.90603223675,0.0026627393333331,3,41,8,2,5,2,1,5,16,6.941,92.90638,15.9994,13.02,10.83,17.36,0.9,0.82,1.26,1.3,1.56,0.64,212,256,150,0.98,1.59,3.44,59.633,88.381,140.976,85.0,54.0,0.02658,1.0,5.0,2.0,1615.0,5017.0,90.2,453.69,2750.0,54.8,3.0,26.8,0.222,520.0,652.1,1313.0,5.239596,5.58410687,25.95779793,93.00711374,90.00677852,117.91965647,1.0,5.0,-2.0,0.92,0.64,1.4,0.4571428571428572,0.8041606531141127,5.148586357183775
mp-686057,LiNbO3,Li8Nb8O24,"{'Li': 8.0, 'Nb': 8.0, 'O': 24.0}",4.409493062654657,5,445.40877225707146,3.0473,-2.903472738333334,0.005222237749999,3,41,8,2,5,2,1,5,16,6.941,92.90638,15.9994,13.02,10.83,17.36,0.9,0.82,1.26,1.3,1.56,0.64,212,256,150,0.98,1.59,3.44,59.633,88.381,140.976,85.0,54.0,0.02658,1.0,5.0,2.0,1615.0,5017.0,90.2,453.69,2750.0,54.8,3.0,26.8,0.222,520.0,652.1,1313.0,5.231451,5.5815481,17.45918489,87.64801976,98.60077596,117.85785895,1.0,5.0,-2.0,0.92,0.64,1.4,0.4571428571428572,0.8041606531141127,5.148586357183775
mp-690525,MnCO3,Mn2C2O6,"{'Mn': 2.0, 'C': 2.0, 'O': 6.0}",3.406176884268524,2,112.07515008417518,3.3545000000000003,-1.941248394873034,0.081420198,25,6,8,4,2,2,7,14,16,54.938045,12.0107,15.9994,7.35,5.29,17.36,0.648333333,0.3,1.26,1.29,0.75,0.64,245,177,150,1.55,2.55,3.44,0.0,121.776,140.976,7.8,140.0,0.02658,4.0,4.0,2.0,2334.0,4300.0,90.2,1519.0,3800.0,54.8,13.2,117.0,0.222,717.3,1086.0,1313.0,4.94286777,4.94286777,5.62169204,72.80355151,72.80355151,60.26117942,2.0,4.0,-2.0,0.96,0.16,1.4,0.1142857142857143,1.069725643333495,11.447327518614967
mp-691106,MnSnO3,Mn2Sn2O6,"{'Mn': 2.0, 'Sn': 2.0, 'O': 6.0}",5.982512338715366,6,123.04270445239978,0.3072999999999997,-2.0768382068730333,0.0223063910000007,25,50,8,4,5,2,7,14,16,54.938045,118.71,15.9994,7.35,16.29,17.36,0.648333333,0.83,1.26,1.29,1.4,0.64,245,242,150,1.55,1.96,3.44,0.0,107.298,140.976,7.8,67.0,0.02658,4.0,4.0,2.0,2334.0,2875.0,90.2,1519.0,505.08,54.8,13.2,7.0,0.222,717.3,708.6,1313.0,5.45773923,5.71570121,5.45904291,89.99914042,59.9915232,61.49001909,2.0,4.0,-2.0,1.15,0.53,1.4,0.3785714285714286,0.9342602549355937,4.243623239230578
mp-695836,KSbO3,K2Sb2O6,"{'K': 2.0, 'Sb': 2.0, 'O': 6.0}",3.86299281493033,5,179.55735057177304,0.2086000000000001,-1.2794012043500005,0.7830959889999995,19,51,8,4,5,2,1,15,16,39.0983,121.76,15.9994,45.94,18.19,17.36,1.52,0.83,1.26,2.0,1.4,0.64,273,247,150,0.82,2.05,3.44,48.385,100.924,140.976,100.0,24.0,0.02658,1.0,5.0,2.0,1032.0,1860.0,90.2,336.53,903.78,54.8,2.33,19.7,0.222,418.8,834.0,1313.0,4.990369,6.23378857,6.8258664,72.28576422,69.06421636,67.33299992,1.0,5.0,-2.0,1.64,0.6,1.4,0.4285714285714286,1.0748023074035522,4.051656451743729
mp-696871,LaAlO3,La2Al2O6,"{'La': 2.0, 'Al': 2.0, 'O': 6.0}",5.742031104167994,5,123.70700827112734,3.4705000000000004,-3.50330910575,0.2280615820000004,57,13,8,8,3,2,3,13,16,138.90547,26.9815386,15.9994,22.39,10.0,17.36,1.172,0.675,1.26,1.94,1.24,0.64,298,225,150,1.1,1.61,3.44,45.35,41.762,140.976,13.0,235.0,0.02658,3.0,3.0,2.0,3743.0,2792.0,90.2,1193.0,933.47,54.8,6.2,10.7,0.222,538.1,577.5,1313.0,3.79585,5.85690421,6.19603272,107.34941884,94.25969343,107.05926869,3.0,3.0,-2.0,1.36,0.535,1.4,0.3821428571428572,1.0085864165761607,1.7908706920491912
mp-7492,LaBO3,La2B2O6,"{'La': 2.0, 'B': 2.0, 'O': 6.0}",5.007764757106462,2,131.1215480355869,4.0454,-3.5231514444166665,0.0071716530000003,57,5,8,8,2,2,3,13,16,138.90547,10.811,15.9994,22.39,4.39,17.36,1.172,0.41,1.26,1.94,0.84,0.64,298,192,150,1.1,2.04,3.44,45.35,26.989,140.976,13.0,27.0,0.02658,3.0,3.0,2.0,3743.0,4200.0,90.2,1193.0,2349.0,54.8,6.2,50.0,0.222,538.1,800.6,1313.0,5.130665,4.188185,6.42761709,71.68551501,90.0,90.0,3.0,3.0,-2.0,1.36,0.27,1.4,0.1928571428571429,1.168631566511899,5.531389227133258
mp-752416,MgFeO3,Mg4Fe4O12,"{'Mg': 4.0, 'Fe': 4.0, 'O': 12.0}",3.787819249982385,2,224.71514966344785,0.1030999999999999,-2.0537783074166653,0.3113829068750018,12,26,8,3,4,2,2,8,16,24.305,55.845,15.9994,14.0,7.09,17.36,0.86,0.8525,1.26,1.4,1.24,0.64,251,244,150,1.31,1.83,3.44,0.0,14.569,140.976,160.0,80.0,0.02658,2.0,3.0,2.0,1363.0,3134.0,90.2,923.0,1811.0,54.8,8.7,13.8,0.222,737.7,762.5,1313.0,6.49750219,6.49750219,5.36117362,89.97931548,89.97931548,83.13996802,2.0,4.0,-2.0,0.89,0.585,1.4,0.41785714285714287,0.8157554301849843,5.644509670203437
mp-752636,LiSbO3,Li4Sb4O12,"{'Li': 4.0, 'Sb': 4.0, 'O': 12.0}",5.377765286043913,0,218.24375667597388,1.1980999999999995,-2.038546198083333,0.0888204189999992,3,51,8,2,5,2,1,15,16,6.941,121.76,15.9994,13.02,18.19,17.36,0.9,0.83,1.26,1.3,1.4,0.64,212,247,150,0.98,2.05,3.44,59.633,100.924,140.976,85.0,24.0,0.02658,1.0,5.0,2.0,1615.0,1860.0,90.2,453.69,903.78,54.8,3.0,19.7,0.222,520.0,834.0,1313.0,6.020704,6.020704,6.020704,90.0,90.0,90.0,1.0,5.0,-2.0,0.92,0.6,1.4,0.4285714285714286,0.820243866176395,4.920547752405589
mp-752755,NaSbO3,Na4Sb4O12,"{'Na': 4.0, 'Sb': 4.0, 'O': 12.0}",4.984972452964025,3,256.8243142904015,1.7146999999999997,-2.0203103902500006,0.0515650805000094,11,51,8,3,5,2,1,15,16,22.98976928,121.76,15.9994,23.78,18.19,17.36,1.16,0.83,1.26,1.6,1.4,0.64,250,247,150,0.93,2.05,3.44,52.867,100.924,140.976,140.0,24.0,0.02658,1.0,5.0,2.0,1156.0,1860.0,90.2,370.87,903.78,54.8,2.6,19.7,0.222,495.8,834.0,1313.0,5.427104,5.488891,8.621511,90.0,90.0,90.0,1.0,5.0,-2.0,1.39,0.6,1.4,0.4285714285714286,0.9864139597552337,4.090845148640083
mp-7538,LaErO3,La4Er4O12,"{'La': 4.0, 'Er': 4.0, 'O': 12.0}",7.736143143279784,3,304.0796627333526,4.4425,-3.9478523657500006,0.0269807327499993,57,68,8,8,8,2,3,14,16,138.90547,167.259,15.9994,22.39,18.46,17.36,1.172,1.03,1.26,1.94,1.77,0.64,298,279,150,1.1,1.24,3.44,45.35,0.0,140.976,13.0,15.0,0.02658,3.0,3.0,2.0,3743.0,3141.0,90.2,1193.0,1802.0,54.8,6.2,19.9,0.222,538.1,589.3,1313.0,5.877087,6.076924,8.514153,90.0,90.0,90.0,3.0,3.0,-2.0,1.36,0.89,1.4,0.6357142857142858,0.852233500469376,3.3845183244450983
mp-754098,LiVO3,Li2V2O6,"{'Li': 2.0, 'V': 2.0, 'O': 6.0}",3.211854045482234,2,109.48133773155732,2.0946,-2.322495033083334,0.1105866724999993,3,23,8,2,4,2,1,5,16,6.941,50.9415,15.9994,13.02,8.32,17.36,0.9,0.7775,1.26,1.3,1.44,0.64,212,242,150,0.98,1.63,3.44,59.633,50.6,140.976,85.0,31.0,0.02658,1.0,5.0,2.0,1615.0,3680.0,90.2,453.69,2183.0,54.8,3.0,22.8,0.222,520.0,650.9,1313.0,6.59542462,6.59542462,6.06816302,76.31625421,76.31625421,25.31002991,1.0,5.0,-2.0,0.92,0.54,1.4,0.3857142857142858,0.8456122331715412,4.790207489285773
mp-754318,MnZnO3,Mn2Zn2O6,"{'Mn': 2.0, 'Zn': 2.0, 'O': 6.0}",5.432539520324601,6,102.91461477749,1.7281,-1.8255155398730352,0.0057596660000021,25,30,8,4,4,2,7,12,16,54.938045,65.409,15.9994,7.35,9.16,17.36,0.648333333,0.88,1.26,1.29,1.2,0.64,245,239,150,1.55,1.65,3.44,0.0,0.0,140.976,7.8,120.0,0.02658,4.0,2.0,2.0,2334.0,1180.0,90.2,1519.0,692.68,54.8,13.2,7.35,0.222,717.3,906.4,1313.0,5.49371198,5.49371149,5.49371145,54.75306831,54.75306849,54.7530626,2.0,4.0,-2.0,0.9,0.53,1.4,0.3785714285714286,0.8426661122948492,5.0553196822884345
mp-754345,LiTaO3,Li2Ta2O6,"{'Li': 2.0, 'Ta': 2.0, 'O': 6.0}",6.703179903163183,4,116.86981919174188,2.3951,-3.047721178083333,0.0886247889999953,3,73,8,2,6,2,1,5,16,6.941,180.94788,15.9994,13.02,10.85,17.36,0.9,0.82,1.26,1.3,1.58,0.64,212,257,150,0.98,1.51,3.44,59.633,31.068,140.976,85.0,57.0,0.02658,1.0,5.0,2.0,1615.0,5731.0,90.2,453.69,3290.0,54.8,3.0,36.0,0.222,520.0,761.0,1313.0,5.444507,5.444507,3.942623,90.0,90.0,90.0,1.0,5.0,-2.0,0.92,0.64,1.4,0.4571428571428572,0.8041606531141127,5.148586357183775
mp-754435,LuAlO3,Lu2Al2O6,"{'Lu': 2.0, 'Al': 2.0, 'O': 6.0}",8.259909025380914,6,100.49658482659083,5.0767,-3.7318153497500006,0.0824966744500041,71,13,8,8,3,2,17,13,16,174.967,26.9815386,15.9994,17.78,10.0,17.36,1.001,0.675,1.26,1.74,1.24,0.64,263,225,150,1.27,1.61,3.44,32.81,41.762,140.976,16.0,235.0,0.02658,3.0,3.0,2.0,3675.0,2792.0,90.2,1925.0,933.47,54.8,22.0,10.7,0.222,523.5,577.5,1313.0,5.18237142,5.18237142,5.18237094,60.93765084,60.93765084,60.93764162,3.0,3.0,-2.0,1.032,0.535,1.4,0.3821428571428572,0.888725422142472,2.4250852018100346
mp-754597,LuTlO3,Lu4Tl4O12,"{'Lu': 4.0, 'Tl': 4.0, 'O': 12.0}",10.18540535193216,3,278.6845902675024,0.6919000000000004,-2.5396375952500003,0.0837542128749992,71,81,8,8,6,2,17,13,16,174.967,204.3833,15.9994,17.78,17.22,17.36,1.001,1.3325,1.26,1.74,1.44,0.64,263,260,150,1.27,1.62,3.44,32.81,36.375,140.976,16.0,46.0,0.02658,3.0,3.0,2.0,3675.0,1746.0,90.2,1925.0,577.0,54.8,22.0,4.2,0.222,523.5,589.4,1313.0,5.6952,5.80756,8.425783,90.0,90.0,90.0,3.0,3.0,-2.0,0.98,0.861,1.4,0.615,0.7443229275647867,19.002388310374425
mp-754818,NaTaO3,Na4Ta4O12,"{'Na': 4.0, 'Ta': 4.0, 'O': 12.0}",5.786157219214491,0,289.20701886028814,2.8372,-2.99310165325,0.086797572,11,73,8,3,6,2,1,5,16,22.98976928,180.94788,15.9994,23.78,10.85,17.36,1.16,0.82,1.26,1.6,1.58,0.64,250,257,150,0.93,1.51,3.44,52.867,31.068,140.976,140.0,57.0,0.02658,1.0,5.0,2.0,1156.0,5731.0,90.2,370.87,3290.0,54.8,2.6,36.0,0.222,495.8,761.0,1313.0,7.42291708,7.42291708,7.42291708,60.0,60.0,60.0,1.0,5.0,-2.0,1.39,0.64,1.4,0.4571428571428572,0.9670725095639545,3.9877844549303405
mp-755003,LaBiO3,La2Bi2O6,"{'La': 2.0, 'Bi': 2.0, 'O': 6.0}",7.438530497077172,6,176.75022353888693,2.7481,-2.7382762707499992,0.0406504896000026,57,83,8,8,6,2,3,15,16,138.90547,208.9804,15.9994,22.39,21.31,17.36,1.172,1.035,1.26,1.94,1.5,0.64,298,280,150,1.1,2.02,3.44,45.35,90.924,140.976,13.0,8.0,0.02658,3.0,5.0,2.0,3743.0,1837.0,90.2,1193.0,544.4,54.8,6.2,10.9,0.222,538.1,703.0,1313.0,6.29805872,6.29805872,6.29805833,60.02589617,60.02589617,60.02589877,3.0,3.0,-2.0,1.36,1.03,1.4,0.7357142857142858,0.8031336280143503,6.611817550314768
mp-755342,LuGaO3,Lu2Ga2O6,"{'Lu': 2.0, 'Ga': 2.0, 'O': 6.0}",8.019411365090507,1,121.21093888475164,2.5876,-3.20788725475,0.021358892666667,71,31,8,8,4,2,17,13,16,174.967,69.723,15.9994,17.78,11.8,17.36,1.001,0.76,1.26,1.74,1.23,0.64,263,232,150,1.27,1.81,3.44,32.81,41.49,140.976,16.0,29.0,0.02658,3.0,3.0,2.0,3675.0,2477.0,90.2,1925.0,302.91,54.8,22.0,5.59,0.222,523.5,578.8,1313.0,3.45791145,3.45791145,11.705323,90.0,90.0,119.99998946,3.0,3.0,-2.0,1.032,0.62,1.4,0.4428571428571429,0.8513285603196452,3.0582815783308774
mp-755358,LuAlO3,Lu2Al2O6,"{'Lu': 2.0, 'Al': 2.0, 'O': 6.0}",7.273827011470189,1,114.12048248056117,3.6527,-3.75271622375,0.0615958004500054,71,13,8,8,3,2,17,13,16,174.967,26.9815386,15.9994,17.78,10.0,17.36,1.001,0.675,1.26,1.74,1.24,0.64,263,225,150,1.27,1.61,3.44,32.81,41.762,140.976,16.0,235.0,0.02658,3.0,3.0,2.0,3675.0,2792.0,90.2,1925.0,933.47,54.8,22.0,10.7,0.222,523.5,577.5,1313.0,3.38959306,3.38959306,11.469327,90.0,90.0,120.00002061,3.0,3.0,-2.0,1.032,0.535,1.4,0.3821428571428572,0.888725422142472,2.4250852018100346
mp-755471,LuCrO3,Lu4Cr4O12,"{'Lu': 4.0, 'Cr': 4.0, 'O': 12.0}",8.31542932423977,3,219.6321862166102,2.7412,-3.265797208749999,0.0,71,24,8,8,4,2,17,6,16,174.967,51.9961,15.9994,17.78,7.23,17.36,1.001,0.94,1.26,1.74,1.3,0.64,263,245,150,1.27,1.66,3.44,32.81,64.3,140.976,16.0,94.0,0.02658,3.0,6.0,2.0,3675.0,2944.0,90.2,1925.0,2180.0,54.8,22.0,20.5,0.222,523.5,652.9,1313.0,5.211401,5.563408,7.575313,90.0,90.0,90.0,3.0,3.0,-2.0,1.032,0.615,1.4,0.43928571428571433,0.8534410381368157,3.0017671609012444
mp-755559,LiNbO3,Li2Nb2O6,"{'Li': 2.0, 'Nb': 2.0, 'O': 6.0}",3.9276205227540713,2,125.0137888789659,3.4523,-2.853519125083333,0.0551758509999995,3,41,8,2,5,2,1,5,16,6.941,92.90638,15.9994,13.02,10.83,17.36,0.9,0.82,1.26,1.3,1.56,0.64,212,256,150,0.98,1.59,3.44,59.633,88.381,140.976,85.0,54.0,0.02658,1.0,5.0,2.0,1615.0,5017.0,90.2,453.69,2750.0,54.8,3.0,26.8,0.222,520.0,652.1,1313.0,5.50540227,5.50540227,5.14699597,83.66509198,83.66509198,124.43204738,1.0,5.0,-2.0,0.92,0.64,1.4,0.4571428571428572,0.8041606531141127,5.148586357183775
mp-755574,LuAlO3,Lu4Al4O12,"{'Lu': 4.0, 'Al': 4.0, 'O': 12.0}",8.216249279040953,3,202.0612130517076,5.743,-3.79310495525,0.0212070689500052,71,13,8,8,3,2,17,13,16,174.967,26.9815386,15.9994,17.78,10.0,17.36,1.001,0.675,1.26,1.74,1.24,0.64,263,225,150,1.27,1.61,3.44,32.81,41.762,140.976,16.0,235.0,0.02658,3.0,3.0,2.0,3675.0,2792.0,90.2,1925.0,933.47,54.8,22.0,10.7,0.222,523.5,577.5,1313.0,5.119996,5.361787,7.36044,90.0,90.0,90.0,3.0,3.0,-2.0,1.032,0.535,1.4,0.3821428571428572,0.888725422142472,2.4250852018100346
